3,13,2026-03-24,"102,11",Debito Auto
3,13,2026-03-24,"33,9",Debito Auto
3,13,2026-03-24,"80,18",Credito Auto
3,13,2026-03-24,25,Dinheiro
3,13,2026-03-24,25,Credito Auto
3,13,2026-03-24,"42,81",Debito Auto
3,13,2026-03-24,"42,81",Credito Auto
3,13,2026-03-24,"95,48",Credito Auto
3,13,2026-03-24,"95,47",Credito Auto
3,13,2026-03-24,"134,06",Debito Auto
3,13,2026-03-24,"10,46",Dinheiro
3,13,2026-03-24,"118,8",Credito Auto
3,13,2026-03-24,"163,79",Credito Auto
3,13,2026-03-24,"65,15",Credito Auto
3,13,2026-03-24,"63,02",Credito Auto
3,13,2026-03-24,"63,02",Credito Auto
3,13,2026-03-24,"103,29",Credito Auto
3,13,2026-03-24,"63,02",Credito Auto
3,13,2026-03-24,"64,14",Credito Auto
3,13,2026-03-24,"118,74",Credito Auto
3,13,2026-03-24,"102,17",Credito Auto
3,13,2026-03-24,"80,83",Credito Auto
3,13,2026-03-24,"33,9",Credito Auto
3,13,2026-03-24,"197,37",Credito Auto
3,13,2026-03-24,"146,8",Debito Auto
3,13,2026-03-24,"10,46",Dinheiro
3,13,2026-03-24,"139,07",Credito Auto
3,13,2026-03-24,25,Debito Auto
3,13,2026-03-24,"143,74",Credito Auto
3,13,2026-03-24,"21,22",Credito Auto
3,13,2026-03-24,"34,96",Debito Auto
3,13,2026-03-24,"50,59",Credito Auto
3,13,2026-03-24,"136,55",Credito Auto
3,13,2026-03-24,"33,9",Credito Auto
3,13,2026-03-24,"44,74",Pix Auto
3,13,2026-03-24,25,Debito Auto
3,13,2026-03-24,"261,25",Dinheiro
3,13,2026-03-24,"58,49",Credito Auto
3,13,2026-03-24,"38,38",Debito Auto
3,13,2026-03-24,"58,56",Pix Auto
3,13,2026-03-25,"115,19",Debito Auto
3,13,2026-03-25,"130,7",Debito Auto
3,13,2026-03-25,"33,54",Credito Auto
3,13,2026-03-25,266,Credito Auto
3,13,2026-03-25,"263,65",Credito Auto
3,13,2026-03-25,"94,98",Debito Auto
3,13,2026-03-25,"99,51",Credito Auto
3,13,2026-03-25,"90,55",Credito Auto
3,13,2026-03-25,"143,19",Pix Auto
3,13,2026-03-25,"62,55",Credito Auto
3,13,2026-03-25,"53,65",Credito Auto
3,13,2026-03-25,"8,9",Credito Auto
3,13,2026-03-25,"159,99",Credito Auto
3,13,2026-03-25,"165,54",Credito Auto
3,13,2026-03-25,"344,68",Credito Auto
3,13,2026-03-25,"81,65",Credito Auto
3,13,2026-03-25,"53,65",Credito Auto
3,13,2026-03-25,"108,36",Credito Auto
3,13,2026-03-25,"178,75",Credito Auto
3,13,2026-03-25,"89,38",Debito Auto
3,13,2026-03-25,"100,74",Credito Auto
3,13,2026-03-25,"33,49",Debito Auto
3,13,2026-03-25,"118,55",Credito Auto
3,13,2026-03-25,"50,23",Credito Auto
3,13,2026-03-25,"44,74",Debito Auto
3,13,2026-03-25,"44,74",Credito Auto
3,13,2026-03-25,"111,72",Credito Auto
3,13,2026-03-25,"180,99",Debito Auto
3,13,2026-03-25,"73,75",Credito Auto
3,13,2026-03-25,"8,9",Pix Auto
3,13,2026-03-25,"106,23",Credito Auto
3,13,2026-03-25,"237,18",Debito Auto
3,13,2026-03-25,"50,23",Debito Auto
3,13,2026-03-25,"304,81",Credito Auto
3,13,2026-03-25,"81,59",Debito Auto
3,13,2026-03-25,"44,74",Credito Auto
3,13,2026-03-25,"54,77",Credito Auto
3,13,2026-03-25,"156,52",Credito Auto
3,13,2026-03-25,"83,5",Credito Auto
3,13,2026-03-25,"217,73",Debito Auto
3,13,2026-03-25,"64,79",Debito Auto
3,13,2026-03-25,"90,55",Debito Auto
